"rf_error_dev","glmboost_error_dev","lm_error_dev","svm_error_dev","transvalue_log"
106924.309129813,160839.761420206,163278.219487549,188397.505801167,5.21748394421391
51019.7271538057,91136.0658108317,95299.0188485229,100060.16873709,5.35218251811136
77735.8694870615,39831.574847001,42084.6077763859,34269.3846842838,5.60501398210104
43428.2214261338,13308.6737400215,16628.253550449,3452.76121890912,5.61542395288594
-146487.88344865,-42601.2591903138,-42415.4569890895,-31202.7421449682,5.64345267648619
-149914.298678033,-89507.4008972436,-85630.7417009465,-72166.2431651198,5.72015930340596
20078.0136480267,2862.64763535128,7887.34682945814,-6738.37598960102,5.65176244738011
40193.4398552375,8118.93946317409,9621.33375011571,1697.77739588235,5.54406804435028
66255.6666266583,-18126.2087688554,-17415.1899733514,-32788.6415477364,5.65321251377534
-383829.381983194,331055.414745845,356479.45161799,323096.814818998,6.0641396395504
-228713.996013836,-144826.804966354,-143251.130857395,-163644.481761625,5.90036712865647
22176.8876337108,38739.8567155112,41377.7112421372,50812.0717769483,5.43616264704076
42415.3332055793,-27624.8807211248,-26758.1664445265,-35570.7372479529,5.60314437262018
93851.581193516,26704.274904434,29754.4730237034,55489.9193523347,5.70500795933334
-33351.2274429241,-1716.14865212055,10209.8720938901,-8773.55346918962,5.65729493598007
-149829.745852971,104008.591857349,125621.706701565,57407.7625185398,5.91855453055027
-19666.0756784879,-32175.8652191742,-31233.233864054,-29650.3898717093,5.48000694295715
13165.3056493517,-7682.3369911841,-7581.79499824869,-9639.69946429704,5.54894191666487
65861.8978294231,70597.2658583017,70602.3574375708,77052.6429910946,5.60745502321467
19626.3338887209,-1391.8092944987,-598.961517403834,6559.34493021126,5.66779371698583
-24032.6958336286,-49445.4129451964,-48435.9849803556,-52243.0978364542,5.60433407310291
-86443.9911246927,-135014.760530214,-132948.501292169,-132110.196912271,5.83569057149243
90590.4188797908,140582.265925441,138111.708155758,149647.400826514,5.63848925695464
-273625.120181326,472202.391518805,504738.601603898,623450.027539355,6.13830269816628
-226917.957128194,-242837.113950139,-236411.963075845,-214330.819337096,5.86033800657099
30794.8640165192,27959.3472574883,27193.1578596478,29821.0630107732,5.56820172406699
28553.6842467648,-3788.87406821013,-306.754935133678,4614.1578290438,5.66779371698583
81266.4259911861,74073.0850738722,78492.0568041521,81195.0908038287,5.61804809671209
-16277.0455273532,-45859.1449483803,-45475.1803256216,-56365.2037916813,5.60200570112452
27791.4024887664,-11321.2956418402,-11624.2335467279,-7840.4701794968,5.47421626407626
114404.885004702,67414.0222416836,66056.1140032015,55650.2337850446,5.54301329023744
10824.2911477275,-32200.3796972388,-38452.8398984239,-36906.0542801638,5.65316425615188
6308.93064757111,-35048.7180483626,-36531.3489967298,-28986.7420207131,5.66779371698583
-57973.0146171455,-100099.238770872,-101829.728835531,-102479.887049345,5.78354628227035
-104898.886357618,-8345.09818220814,-12523.6138294471,-48133.8009463671,5.89762709129044
35946.4946044436,29498.8609544429,31382.0801406177,32876.8406398531,5.68574173860226
645847.85416486,816402.128465329,815552.315414848,791414.210622062,4.34242268082221
-55390.5571928236,-49437.620134545,-44094.0385163439,-44830.0716875496,5.73957234445009
-51207.4251209704,-89767.7955785038,-88526.3595987576,-95417.0896292604,5.59100892467731
-41488.4845379001,-84824.6063139007,-86215.9057787181,-95426.5533608636,5.64836001098093
-30139.9407833678,-86529.8190013339,-85696.2442351739,-88867.1765548919,5.78354628227035
46841.1927018634,100673.409013161,106031.269004345,105866.845069844,5.72345567203519
69605.1329771386,114574.929188128,122168.586081789,119488.914282699,5.72345567203519
-270986.803174802,-212349.585866442,-212637.854522897,-230702.704509825,5.83569057149243
-42112.1284314793,-52915.6380499729,-53715.4382052458,-52084.8098957939,5.55630250076729
-15454.2345842818,-63698.6344082895,-65299.346307734,-65458.4992595106,5.51666755909904
-16001.964340559,-25107.7210594698,-24215.887817405,-14823.6766414702,5.73239375982297
2074.05257383507,-44306.6592884705,-44888.8615163178,-28033.4645229485,5.67669360962487
47510.1418983541,67534.3999144314,62895.0400605826,62296.549915823,5.44715803134222
19594.6349457204,23612.3052621423,24473.1549809343,29758.5508519147,5.3701428470511
32424.3780286792,62186.8878626384,62331.1628198116,70438.0846402798,5.33645973384853
33543.5132356469,12378.7084644856,13116.4955286944,7539.18569982605,5.36379994547911
-60848.6573951308,-62980.790972478,-66363.0941439294,-25368.3144068655,5.74028371968188
13616.8280688551,-12500.5250145415,-11587.9660939935,29702.8160786409,5.74028371968188
20375.3780849007,43322.6393323389,43931.2220882202,44577.4864472289,5.40654018043396
8931.10337429045,47073.1289955775,47385.1319530503,45277.392521311,5.40654018043396
-9441.47278876096,-23444.0025415269,-22558.6625611192,-29528.2708433074,5.70496512739071
14034.9302076424,38913.4293063836,37326.7905835588,39273.6991012618,5.24846371755103
-60796.0758633321,-55101.7211243907,-57262.8216665768,-60259.0446962255,5.61804809671209
39410.1392226415,93516.6359532685,95784.655855071,104785.715775572,5.39794000867204
-39620.0124142678,48081.8832062072,47590.8327130254,51036.3880913838,5.37106786227174
22340.1848036794,6326.40788044795,6020.39246437696,1892.98976978488,5.36379994547911
10152.4143761285,7681.58657583862,7026.31991433853,4899.70874678635,5.44715803134222
-39965.0006243514,-46305.337178212,-37133.1046884242,-17988.9888552006,5.5854607295085
25010.3290082758,30202.8936324863,33957.1751178188,55189.1057454081,5.610127613076
7587.52697296313,-40702.8368378024,-36906.9883970419,-41371.6347073459,5.61273089074834
-116904.283776843,-84478.6319851003,-73158.8042703716,-36027.6660062043,5.76342799356294
-64358.483928395,27194.4415304578,38005.6489566586,40362.3100138858,5.68033551341456
-92267.27136574,-89077.8992149116,-80739.7136756137,-70453.8531950136,5.69635638873333
-30300.9441232042,42887.1121609473,52371.6957560786,78501.807695835,5.74036268949424
23053.4928867741,-8722.13270010118,-4637.45341673162,13106.4919290799,5.49692964807322
-22409.4285961975,-15125.1197990083,-10975.3437999261,2179.44179926731,5.51188336097887
36775.9407974934,96737.0258976285,106891.138491138,114443.629961857,5.74036268949424
-16917.4760362931,-9471.42916342424,-8188.17760664923,25678.3775913432,5.57978359661681
5352.24526061944,10985.3634964552,18608.2607816004,32022.9668290055,5.59439255037543
-187120.299964561,-111254.557057139,-94876.9451048975,-71377.4802620156,5.8750612633917
-150303.777091239,-208263.773675825,-207354.346211402,-195104.296575252,5.70671778233676
-57451.7863513844,-103306.271205944,-97710.7327364212,-86698.9041366387,5.61066016308988
81229.7791615341,77644.2410295363,86905.4160914361,100338.139818112,5.30102999566398
-93401.3935263921,-105803.40950973,-101003.478015721,-85216.1600572293,5.81291335664286
42225.0028194357,-18643.9954770685,-14698.6294194526,-7918.06647407467,5.57978359661681
-164026.025165503,-157155.065416743,-147263.361222457,-142505.50241697,5.74036268949424
-192947.297169308,-184181.382763167,-178833.275760768,-164534.762640266,5.63848925695464
106348.306338402,53968.9504917996,60604.7267062385,53618.6301517056,5.59879050676312
-8802.14291251416,15477.20268586,24750.7197565013,47177.8996398025,5.64738297011462
63732.3944512026,63072.1496307445,67430.8770907531,87840.1234975451,5.53970323894783
8370.69594264781,36813.7242306644,41692.003485655,56062.4170527004,5.37885194644888
5782.56651944749,36177.2525773474,47539.6170849859,77937.677716144,5.55509444857832
49533.8384680987,71112.0530487566,74013.8673015379,94880.8522922965,5.48429983934679
-17617.0860475646,-13881.5667587872,-9740.08500100911,7816.12014896725,5.60260252042026
-2539.18176016735,-26689.7354204882,-35491.5732268912,-30585.7827446706,5.66745295288995
-6210.79162823106,-33751.8666091412,-37704.3909601456,-40826.9886193516,5.63346845557959
-524583.717603135,-547562.784929291,-552227.815825836,-540904.488372863,6.04139268515823
-17875.9892986492,-26688.0603845617,-37153.5752773001,-13218.6371745939,5.69810054562339
-95148.0947386505,-135030.47613145,-141126.878619787,-128813.430065165,5.88081359228079
-9168.05535780429,-5613.15425580007,-14958.1688197226,6386.67161170719,5.73475983746378
-90197.0978888498,-116009.557418491,-123318.673293858,-122067.231797132,5.69019608002851
-52627.0098454204,-61135.4632184418,-68297.0691160465,-62998.8698906151,5.66838591669
-89873.55175337,-88425.1372976287,-94143.6705418054,-90272.6915348552,5.62582671328571
-36436.050129879,-109260.36996237,-113225.734369519,-97469.6288832641,5.77731805389138
-108754.726405722,-159359.956635612,-168328.454496041,-155904.406380761,5.70757017609794
-99721.4714105267,-163483.118503066,-166769.496473551,-164347.814413148,5.88366143515362
96901.1095544074,88211.7466739883,82926.8644538763,98127.2561011301,5.61278385671974
-28794.5944802771,-62870.6697730778,-68887.8404831172,-47561.0911389762,5.64345267648619
1469.89773679391,-23647.1395247663,-29286.4359341371,-7026.4283830463,5.64345267648619
3596.97081825894,-41038.8098260578,-39568.3387399901,-43392.9171055332,5.47275644931721
48129.895259273,39569.2325946561,38817.7086607211,26338.8343300591,5.37106786227174
-46428.4765021707,-64030.0536948374,-64999.1667400549,-67734.2286060817,5.47712125471966
-43838.9498336198,-104168.458599837,-99455.566423306,-96850.6862686352,5.68304703823885
-5868.37184536766,-54128.5136459243,-52831.7269033074,-55102.8287220368,5.47275644931721
9799.89404033826,-11815.0454422076,-12381.4393178386,-16152.1652358564,5.36172783601759
8088.01169232462,12745.2153501323,14015.6254737942,11507.1179721377,5.41497334797082
76162.3071302036,34303.3034462557,33760.7801813801,27090.8548600441,5.39872103602553
-45070.6982112617,-62492.2895844578,-61659.6341607185,-66093.0928941838,5.47712125471966
94925.9587025227,79528.4508166049,80963.9353217478,82379.5079758722,5.21748394421391
-29824.187866666,-24728.7525307421,-23974.3922556412,-25860.9065375064,5.4661258704182
9767.36315640682,19923.8608083386,20554.9890730639,19195.4165322577,5.41497334797082
86290.7206661956,119038.2370126,118024.93069316,120574.877321651,5.31175386105575
-3951.6390037518,-24069.1963021444,-21894.9920104867,-18393.7458581533,5.49030970830116
-22408.4318601916,-43419.7047260362,-39794.8692093052,-50450.0662029255,5.62889956442061
-11525.2700203247,-36672.5044472585,-40908.7140935196,-37466.8724683465,5.61489721603313
55818.7752053489,-31958.9237874149,-29990.3971526162,-28690.5221496983,5.51321760006794
-25898.1826752314,-96562.9122784119,-94893.1288151289,-96184.1653426107,5.55509444857832
76589.8948744648,48528.9332212404,53337.5954490129,67176.831643781,5.43536650661266
34218.8123064666,-67699.3381041,-62942.0724829571,-56340.1956167588,5.57403126772772
35244.9517990397,-15196.2129616883,-3506.57493811304,-22280.9191938267,5.43933269383026
-103384.652906306,-94389.2188131277,-93082.1686578935,-90221.1658604739,5.7501225267834
-99376.8764973302,-159972.648102273,-156145.523587137,-150812.84116255,5.76715586608218
-60661.6506334398,-83276.5846394603,-86832.506140928,-86427.7154871337,5.48995847942483
146485.540000451,117125.080315808,104870.390463078,89151.4379112987,5.54406804435028
115219.622396794,115637.617693972,107837.531457949,112099.336881183,5.32837960343874
13316.1984024863,-555.24398043222,-11451.1038891602,-17965.5107862139,5.54406804435028
12807.5086810018,113064.04255905,77413.9696821328,32005.5213886534,6.08098704691089
-347546.338999918,485710.296784823,433710.558753068,302317.112201965,6.32221929473392
58107.440120245,50893.3031986278,35705.9043383163,33545.2916221003,5.66275783168157
-68088.6257802368,-98480.6538157992,-115622.596670638,-99439.0045677146,5.72015930340596
-224803.071530079,-243401.601386617,-257179.719505966,-243957.790044174,5.89625056246164
-210442.564601411,-284805.13262696,-282193.106077493,-268376.082419759,5.81947812836212
-198794.282366881,-80100.7092372449,-84464.5035548377,-34588.9739901336,5.95904139232109
-129906.686879399,-295232.367647036,-298200.146271843,-293976.385051243,5.87069645798925
6406.21809922077,-69354.5706994361,-71953.9433385216,-61401.1649072797,5.59494473669508
-578191.835403971,-389790.198641543,-382721.598633735,-355693.727428487,6.11394335230684
-637718.940129905,-586647.377887802,-592350.092008422,-579026.80070492,6.09691001300806
-42619.0252392895,-132646.1964175,-135000.759044563,-123880.859016008,5.69722934275972
-85585.6155134828,-123356.178582975,-122880.393516264,-103080.697676459,5.90579588036787
-207932.755903311,-281252.610212917,-276087.675244061,-273177.933041236,5.80277372529198
-543826.735573617,-551831.61915601,-548146.249832672,-544446.830008191,5.98677173426625
-249380.98652835,-70690.7443645233,-64657.1443373559,-19122.3593503456,5.95904139232109
-444942.178287852,-377680.0869977,-368103.665515993,-359986.067568615,5.96378782734556
-168902.120288656,-189053.426605612,-194763.823631279,-172096.557808374,5.90579588036787
98710.8751002032,18633.7934629599,19064.1641646023,23858.0168096692,5.76578027996185
176315.759815836,879707.630285505,896715.195400225,815184.320563762,5.98900461569854
-13111.1722374465,1331.98815372342,1761.25444258214,20323.5296061085,5.53147891704226
142720.091268489,179599.166747573,183502.416998252,204118.697637689,5.70372115992702
52815.5381120843,126702.607805431,136431.332116575,127055.491264092,5.66679868366617
-44083.4283127164,-87257.8417215472,-88213.796036756,-78163.4099138385,5.59659709562646
32273.3997491829,-24421.4593762982,-23125.7592736517,-12823.6992732348,5.59659709562646
44968.7694780821,118974.224047796,123267.372958893,152721.130696915,5.57978359661681
-46529.0276087719,-46255.5210187881,-47009.3924585291,-25174.8552851387,5.72015930340596
-18419.2394898834,-88181.1101780324,-85045.3067987654,-61619.9831332311,5.68930885912362
-66106.1267627887,-21707.5171284921,-15653.153655001,-553.407061052509,5.74429298312268
-3033.89876335551,-54561.2905468305,-52832.974110686,-44999.7566646493,5.45545396877863
14772.1514219465,-25359.1976413435,-27595.1764120178,-11064.2746194805,5.60097289568675
-77427.0902543932,-29482.1426904908,-22625.571379363,-7489.36460030789,5.75587485567249
-39695.7200971277,-44526.688964902,-44106.0968691134,-37828.6403581359,5.6730209071289
50894.2862446886,141684.007492217,142461.201197055,153521.720216139,5.6730209071289
17381.7889807421,-11668.7098218889,-10116.9688915192,-3759.18799397,5.57170883180869
14798.4373499964,-35378.7204104824,-32194.0913517012,-28130.4491483308,5.57170883180869
3818.0403921298,5318.65390985989,6062.0881822455,21866.0520635071,5.579554960401
-35430.5595733891,-92157.6338975321,-91871.5245422408,-73236.9737356147,5.59659709562646
-96866.6735088321,-96474.1440363857,-94882.4443627399,-81668.3215944028,5.79169064902012
1882.33837118425,5928.58597425942,8521.18806011614,23367.0722094012,5.57518784492766
-60090.6419776457,-60812.3533364465,-58410.2038380576,-47933.7724369454,5.68484446434084
-38781.8588748135,-19232.1097096044,-17727.0520987579,-6622.45012960315,5.64836001098093
-19527.649688732,-47129.033906217,-43412.2670372073,-30430.676075867,5.58092497567562
-17283.0705739763,-80477.2514319901,-79994.6432531593,-66412.9424331286,5.61930207587561
-42571.9906902947,-79867.7111188253,-79358.4513369655,-72888.8297808737,5.63042787502502
52105.5585275167,127402.265539037,131585.147894702,158296.564861256,5.60205999132796
-61578.0556253404,-100231.456786026,-97496.9644886637,-89567.8545022265,5.54406804435028
-193578.484458305,-186822.342080703,-185246.85622148,-161703.930167574,5.72509452108147
-88098.7283246083,-183868.336878627,-179226.289855749,-169284.987936379,5.70543604658525
18734.2736073328,33018.2313759451,34207.9194433475,47288.6874324244,5.5854607295085
-13783.4741253641,-43995.3166597675,-46079.7092256465,-19876.9437840314,5.60745502321467
25582.580756027,137689.818981051,144377.755634893,113841.229619887,5.77815125038364
-8317.39138501621,-20308.5779460376,-15368.6793847198,-14235.3006169838,5.54406804435028
-17173.266668499,-94727.5264364821,-87041.4446416707,-90097.1019384007,5.57978359661681
-84229.2536957273,-121457.211352564,-116157.973214774,-118530.300321553,5.63245729218472
-118540.279648862,-111713.262023348,-105884.572191486,-98918.958851102,5.69810054562339
-60867.247610838,-61674.7759957956,-59119.9783334952,-54958.6504945372,5.53781909507327
17751.9175787079,44710.4001023319,54217.7867257049,70829.8405735479,5.66745295288995
-37827.513080847,25462.0273480816,33857.9832387219,59845.413457419,5.69897000433602
-110031.313102258,-105587.483386176,-99863.8066991392,-87285.6200974399,5.5910646070265
-107062.855103652,-129781.314714469,-126752.541581412,-124277.314456479,5.66322963453287
-88884.4456444239,-125148.81950119,-120617.144820849,-119357.332182503,5.66322963453287
8756.42227771232,-69354.0662050997,-67542.654910229,-61618.2687526153,5.54282542695918
15360.4719403636,46985.1271068458,55823.4244833049,48658.8869872029,5.57403126772772
-80422.5343817385,-72697.5567691523,-68869.5880921821,-52197.2240906021,5.62169546232928
-45291.0078024905,-78962.1347151775,-76148.9674509108,-70495.3877205357,5.56466606425209
-104423.508301224,-102935.765740934,-98613.4029054472,-89891.8076418618,5.67117284271508
103802.086149683,59925.8454474806,63154.881343298,67608.7417175501,5.23044892137827
100863.095938021,63286.4481187604,69655.3678826294,70556.7581074244,5.23044892137827
-119859.375650304,-181783.738645566,-178513.385241869,-162392.712438518,5.68618923424402
63014.7019076991,49983.443576066,49182.6059814231,58183.047181635,5.54400599784943
16941.7879745172,-28141.5017675291,-25688.1048721786,-18156.789546931,5.4983105537896
99948.4140238523,65735.0916973079,65814.4515372985,69052.5994490015,5.17026171539496
24673.0045147261,32409.3777376862,35026.4013841913,43924.4952706811,5.41472272115888
75769.3276678376,74321.4813511581,75940.4711709301,85983.5966144427,5.34242268082221
17730.05343204,-4313.99633203307,-3222.36929810714,5591.8138232592,5.42324587393681
-28295.6816270949,-34109.1492675351,-32041.7625879954,-26861.2587715805,5.71180722904119
15981.2157692237,4210.68132525455,6435.45122840244,19080.2365065707,5.53831604635209
33570.8355344088,35927.9130983509,39503.6966028259,52021.009897316,5.43933269383026
-81151.0605798897,-2464.20221869816,4965.01864130935,18944.9195279127,5.65321251377534
71329.8107749691,34668.8679308611,33708.2484768998,37716.6130919998,5.54406804435028
122348.006578615,207296.694039479,206058.722962607,209987.002738089,5.48429983934679
96833.2665092872,127140.144621284,125254.408226067,142297.528537295,5.52762990087134
103535.826259753,94197.3597563715,94720.5121725253,111312.776724705,5.46982201597816
116144.955889605,81179.0212319891,78192.5857465782,94399.1458376184,5.46239799789896
-64245.0783320612,-100843.860017605,-102395.171170477,-100483.777736852,5.7160033436348
111856.709122746,98224.4625432226,100115.040561333,120712.680428493,5.33041377334919
156352.855103218,295480.185762809,306145.777124364,331949.762067483,5.61804809671209
74910.1388018749,85659.9732761832,86593.9079922103,91833.5263507947,5.57345182203549
-19720.4742522467,25520.3140290827,27722.7100101846,41041.9157197063,5.57019256109573
48952.7933421148,10025.0488684559,3899.20261869283,-5233.4807009658,5.62838893005031
47617.2215048518,30491.8577645717,28922.8747206077,32836.2581363123,5.51851393987789
-108837.953805757,-96519.5971169439,-95533.0044387521,-81818.8488450103,5.77742682238931
58028.3065033001,64461.1565684214,64515.6819945483,65605.2512373993,5.4983105537896
-14204.8235131507,-31475.7128847364,-28966.966434733,-19728.108900718,5.51851393987789
-26586.4628807191,-19415.9367181825,-31580.7348893221,-28921.5093949219,5.73479982958885
-28609.4212251119,-13211.6648006785,-30223.9235309503,-8283.21288377256,5.76342799356294
11745.0018908498,-14599.7717936815,-28619.0891746349,-9990.99282502302,5.76342799356294
-86681.685392589,-176173.4652402,-188638.658362805,-172428.386350589,5.81287994809006
-47214.0693008442,-103698.462034833,-119667.464401102,-99953.4488372675,5.81287994809006
-194894.248759109,-212277.245456892,-220574.801121138,-208245.673259505,5.77597433112937
-23399.431516225,-10074.0975330389,-20762.8169349485,-8208.85808286245,5.56820172406699
7351.71490071795,-49842.7442315751,-65002.623061107,-66215.5515776234,5.65316425615188
-250633.473290546,-174034.907201302,-189520.996818971,-261566.767239247,6.07918124604763
-71983.0692235721,-69252.0066286733,-70069.8640380916,-68123.3768514447,5.52504480703685
-238134.874038612,-274485.916630028,-279342.471430088,-286286.521830359,5.83247697811437
85072.6201145423,83209.7904379872,82566.2450161992,92651.4003017986,5.53655844257153
-116672.478384836,-167247.643418941,-168702.061055832,-166656.968647248,5.65321251377534
1953.90976764739,-9200.76093044906,-13320.1089511132,-8032.50886661711,5.64246452024212
-55164.9885474385,-68208.3501135904,-73947.8917490248,-60689.1317867223,5.66745295288995
10138.2350405522,22145.7947676072,19929.580965951,34148.1485170862,5.59439255037543
-88302.0617010474,-162154.937010173,-161300.184361356,-158120.093969927,5.66228551572213
-15965.5762668341,-85949.4041632228,-87354.4064139667,-80608.9040064529,5.54220278243403
4064.24683063535,10127.1038297459,6699.54668725008,15424.1049131076,5.60200570112452
-9172.47442065738,-26933.5012744681,-26774.9118599955,-20062.5922402452,5.42324587393681
-27522.8599906843,-24558.9579938346,-22478.3183994569,-13616.3084882223,5.63843933517955
-11711.903138848,-44599.5327091505,-43011.2562526562,-40244.5433500552,5.52244423350632
-19539.1833384917,-7588.84212488757,-9500.00290244579,7723.45711819321,5.51388318561109
13549.0010896349,44928.0523322135,45014.1594228223,54452.8656978329,5.4000714983475
-31726.0101816099,-19958.2330457103,-20041.0407963851,-12575.2042021241,5.54406804435028
-390648.940514639,-454755.255860187,-454595.193119125,-471119.881168087,5.99996612370922
-4164.74461538118,41291.5631994214,44548.7113335188,66049.647331232,5.68663626926229
113341.29115081,69874.9462957088,78754.5446225416,64970.9571278229,5.20411998265593
38843.1431256294,-4918.66879292412,-3911.14697156308,5118.16279986035,5.4224256763712
-46753.1133667766,24988.02044236,26050.6982760226,44585.5152503567,5.54400599784943
7969.70158873126,-14602.6945616044,-12371.8362992866,1406.3066038526,5.49030549523805
40154.9671602953,54450.7397768774,54669.8622997861,60497.0283963447,5.54400599784943
28208.9416589268,21184.2236124639,20429.7022965044,23158.2141575971,5.40654018043396
-1674.69667470112,-42647.4816119938,-41083.5086593098,-46286.5941081478,5.51982799377572
-20985.3519839174,-20032.71833688,-20398.7183638937,-11562.9020926608,5.51851393987789
-69669.4360214046,-92858.3690676477,-95480.2722771326,-100881.747113514,5.61804809671209
-80254.3936773624,-97611.6310747394,-99707.5923239911,-106239.359471597,5.61804809671209
-45619.974887072,-105888.221709443,-108163.501719777,-102436.833268376,5.61278385671974
34520.5988116332,-19752.0291855055,-25639.799704341,-33995.4466947473,5.63848925695464
12685.2886091593,-60178.3107296586,-60060.3674520205,-69647.4867843135,5.62838893005031
-55217.8355781932,-69040.2554849301,-68695.4881048148,-85972.3771860477,5.62787769457997
-36951.0375533377,-89885.1117929606,-89269.1928319543,-87501.6938530723,5.60200570112452
29385.8724393613,-20106.4507842183,-17980.8062119994,-21943.4078087231,5.44318472915018
14076.494249068,14516.004288153,16135.990393845,16949.5544782093,5.45484486000851
-9906.92825785064,-46031.7599484658,-47342.2285286395,-60911.3113126172,5.60205999132796
221718.237120383,215381.665457596,213710.483134458,211988.175909732,5.39794000867204
110550.283095203,57441.8390138968,72096.1233490222,-10983.6961025465,5.53907609879278
143962.897871273,61011.8480722829,74379.3076687503,-26295.3858579813,5.53781909507327
272989.472534947,35003411195835220,61609286874539120,112156869824322624,5.47567118832443
-4795.24391808332,-43055.6677281393,-47408.4490687169,-38257.1776108253,5.66370092538965
19819.5871090359,33080.6485385613,27948.7025543484,33969.1145102425,5.48713837547719
9713.60282753361,55340.4391875604,55427.8852913569,66103.8788487547,5.65801139665711
-32553.496189613,29849.1772018783,26231.9807412334,31587.5212927423,5.5854607295085
59963.981559783,44798.2011652571,42260.8483873226,43726.5198204659,5.45484486000851
-66375.1235150897,28018.9348871165,24209.7423349002,29653.4139584153,5.69284691927723
21659.6014079413,10448.3409157231,10454.1219935701,10801.280539313,5.48713837547719
57359.8219555281,83778.4884803127,83914.0863286802,95968.8897923674,5.43136376415899
15069.7439651208,22672.7329435789,21123.2593176722,37916.2170090595,5.77451696572855
-44233.7645451097,-60952.5877380544,-62020.61100263,-61415.91420084,5.4983105537896
-182186.103272384,-184113.491201574,-188647.10964317,-169341.639735372,5.83569057149243
-38016.8473167564,-46106.0599124605,-52953.8798851527,-25143.5639897791,5.83569057149243
-96807.7020372931,-122083.560371079,-116213.172513137,-117025.985375833,5.60541279815305
-153735.014107939,-233363.566162517,-231925.413331794,-273995.944417704,5.88081359228079
-29781.8384699372,-36937.5614346215,-32687.9821644735,-106868.416398623,6.04139268515823
-63466.9704375676,-91569.8287346188,-83081.1168172116,-92549.8238944681,5.68574173860226
12344.4754157191,-6689.43538260687,-2599.63222936331,-2578.03109592659,5.60205999132796
57384.3903032813,28965.1185917224,36705.4610240796,34253.7068281735,5.51719589794997
-19598.2275678547,-9058.15509868407,-2593.27074918739,-10577.6508188475,5.53019969820308
-28977.7847109048,-50632.2022724032,-43717.3799317584,-54445.4595854814,5.56820172406699
-32285.8559523987,-25663.35944756,-24846.2203345215,-29655.403519985,5.47712125471966
-7148.22368821711,14495.4665665331,18109.4533611506,6347.16810116475,5.56761444273084
13853.9919670257,7514.65822202229,9516.82972884679,7190.9236261397,5.46232311308423
1312.34298703709,-19194.049582785,-18667.0467258323,-17685.8936066226,5.45484486000851
-38035.0437116486,-86863.7244107556,-87737.3783742848,-81591.0716528205,5.52113808370404
-120021.972765627,-75899.6729947515,-75196.4584361464,-104743.187096439,5.72015930340596
12105.4415727633,21599.9977655014,20637.5129618816,22019.3480313539,5.39794000867204
44083.6570563925,44110.6836699026,42745.6348952788,40907.6695236095,5.41747169320329
9799.79556896217,17113.181602148,19657.8582659667,24629.4424926336,5.43616264704076
-14228.1714553249,-46360.0459732176,-45747.7703977086,-51315.407198117,5.46686762035411
22078.7881932582,50159.0727936053,47780.8350516908,50782.1966756594,5.45788189673399
85606.4003041657,80687.3132094521,80741.7464220546,77616.4539317971,5.34232396631288
304.243009713886,8176.42784336442,6761.20921868493,1743.73921497131,5.47472604218012
35526.4215745475,-3256.74155763126,-338.303982560028,4430.98603873706,5.3797586158427
25850.0714643633,-7709.4407130715,-2143.28220054781,2060.40199551027,5.47711980706898
20231.0233043788,45890.2911343595,47628.5115068707,47043.7926262244,5.55630250076729
47622.0373723003,81244.223182939,84354.6518005644,91270.081550219,5.41497334797082
-49864.7734649244,-28197.8064047178,-26169.5480833255,-30278.5785143083,5.57403126772772
-129492.999229868,-172189.26532122,-169549.680390823,-165905.009663166,5.69019608002851
-122319.180238124,-157419.225161394,-153694.198558112,-150842.864526955,5.69019608002851
33689.2930266336,25935.9602777415,28198.8894105508,35410.9534786137,5.49136169383427
-4476.99352268444,17416.2183015441,19534.7665451783,28535.5112779841,5.47202469770028
-4556.6981264936,12425.5460471513,13026.6854187028,19518.2668179902,5.45484486000851
-13338.156614626,3526.68135384511,5581.39301715425,14247.1523947262,5.47711980706898
-10038.4879021202,-1445.72412776318,-1995.1159662095,2924.32342660247,5.53781909507327
41980.3557861267,63706.2292775194,68948.8247905631,81615.3462580466,5.41321591535391
-86522.9367389925,-99933.12682847,-97678.2798096437,-93552.27779271,5.56702636615906
35258.7364795235,-11455.896543115,-10213.3149901726,-35074.3444556188,5.6170003411209
-25358.0923491037,3126.11498127627,4462.26791391376,8099.72265422391,5.59604700754544
1682.68951878708,31839.9501247479,32753.7211594821,43656.9906106887,5.47202469770028
5086.60302431913,-5402.40151932999,-2555.98362926638,-369.664028049796,5.40823996531185
3253.68753250901,16083.8258445729,18934.3784847594,21811.6295013521,5.40823996531185
105360.353136302,110758.58517165,111251.124456519,119411.047747491,5.36172783601759
36976.0818182769,-5885.75933903141,-2645.23076464236,-680.387378316256,5.42975228000241
-63187.9861049057,-48847.9283590419,-46117.9961739686,-37988.0653364395,5.53781909507327
-57966.8162657992,-50276.6152506259,-47690.0986588955,-45625.2870860287,5.54157924394658
3497.60350889649,-14062.4115933992,-13094.419022609,-16205.2109379715,5.57518784492766
-3986.15859894222,38407.4585363838,42606.2325023446,25081.2050100164,5.73639650227664
-6317.93152941152,-36251.7979147455,-33134.3043474352,-40375.1492234045,5.57460994134019
-27780.8000982127,-45517.2004384841,-50747.9419799478,-82276.3862318077,5.48422863769372
33937.2108452563,11087.547462756,9395.76079708879,-19052.8193115423,5.36172783601759
46320.2639518888,1145.35669934057,-2640.26052183419,-46451.5636007935,5.48000694295715
-97969.2559155916,-64993.1116118485,-70516.9622958081,-63845.5316404261,5.57978359661681
