"zip","name","empflag","emp","qp1","ap","est"
"07878","MOUNT TABOR, NJ",,69,376,1504,9
"07879","TRANQUILITY, NJ",,38,289,1502,8
"07880","VIENNA, NJ",,134,533,2191,5
"07881","WALLPACK CENTER, NJ","B",0,0,0,1
"07882","WASHINGTON, NJ",,3537,25051,113767,383
"07885","WHARTON, NJ",,3409,26227,121094,247
"07890","BRANCHVILLE, NJ","F",0,0,0,4
"07901","SUMMIT, NJ",,10230,209121,863684,842
"07902","SUMMIT, NJ",,2885,30278,132848,37
"07920","BASKING RIDGE, NJ",,9206,153990,632565,589
"07921","BEDMINSTER, NJ",,8089,225568,641781,289
"07922","BERKELEY HEIGHTS, NJ",,5904,81363,346872,410
"07924","BERNARDSVILLE, NJ",,2727,30421,122024,352
"07926","BROOKSIDE, NJ",,30,242,1207,10
"07927","CEDAR KNOLLS, NJ",,5002,52540,231299,251
"07928","CHATHAM, NJ",,4836,49950,227150,514
"07930","CHESTER, NJ",,3742,32343,139263,439
"07931","FAR HILLS, NJ",,995,11570,50203,108
"07932","FLORHAM PARK, NJ",,18252,376778,1473981,697
"07933","GILLETTE, NJ",,802,4049,19626,118
"07934","GLADSTONE, NJ",,891,9331,45617,71
"07935","GREEN VILLAGE, NJ",,122,1301,5782,30
"07936","EAST HANOVER, NJ",,25240,627592,1949895,720
"07938","LIBERTY CORNER, NJ",,3661,92283,327991,69
"07939","LYONS, NJ","G",0,0,0,6
"07940","MADISON, NJ",,8396,151822,521701,504
"07945","MENDHAM, NJ",,2133,19606,92418,308
"07946","MILLINGTON, NJ",,476,5660,26227,96
"07950","MORRIS PLAINS, NJ",,14683,220646,1003354,570
"07960","MORRISTOWN, NJ",,28223,488177,1823470,1748
"07961","MORRISTOWN, NJ",,1336,18155,63207,35
"07962","MORRISTOWN, NJ",,4756,84828,337064,107
"07963","MORRISTOWN, NJ",,379,3788,17010,25
"07970","MOUNT FREEDOM, NJ",,352,2394,11268,48
"07974","NEW PROVIDENCE, NJ",,8481,172581,799594,387
"07976","NEW VERNON, NJ",,112,692,3994,38
"07977","PEAPACK, NJ",,1953,151757,254292,44
"07978","PLUCKEMIN, NJ",,377,3852,15902,35
"07979","POTTERSVILLE, NJ",,100,774,3023,19
"07980","STIRLING, NJ",,1233,8998,43208,125
"07981","WHIPPANY, NJ",,12448,232705,936734,436
"08001","ALLOWAY, NJ",,253,1655,7494,20
"08002","CHERRY HILL, NJ",,24078,174381,759564,1046
"08003","CHERRY HILL, NJ",,12043,121632,491706,987
"08004","ATCO, NJ",,2171,13467,65094,245
"08005","BARNEGAT, NJ",,1827,10348,47038,277
"08006","BARNEGAT LIGHT, NJ",,162,1119,6599,63
"08007","BARRINGTON, NJ",,1453,11887,49708,130
"08008","BEACH HAVEN, NJ",,2411,14410,88832,498
"08009","BERLIN, NJ",,5278,35895,166837,449
"08010","BEVERLY, NJ",,1529,8740,38004,155
"08011","BIRMINGHAM, NJ","C",0,0,0,4
"08012","BLACKWOOD, NJ",,13578,99200,460895,924
"08014","BRIDGEPORT, NJ",,3671,46566,195215,79
"08015","BROWNS MILLS, NJ",,2341,22955,95243,178
"08016","BURLINGTON, NJ",,16403,137884,598416,833
"08018","CEDAR BROOK, NJ",,511,3607,17262,32
"08019","CHATSWORTH, NJ",,52,265,1429,18
"08020","CLARKSBORO, NJ",,444,3043,13861,52
"08021","CLEMENTON, NJ",,5189,30228,136961,648
"08022","COLUMBUS, NJ",,1053,8157,36485,156
"08023","DEEPWATER, NJ","G",0,0,0,18
"08025","EWAN, NJ",,26,105,318,6
"08026","GIBBSBORO, NJ",,3159,29383,129574,136
"08027","GIBBSTOWN, NJ",,1283,13114,52927,98
"08028","GLASSBORO, NJ",,4639,28778,125178,363
"08029","GLENDORA, NJ",,1114,6056,26475,85
"08030","GLOUCESTER CITY, NJ",,3310,23999,98379,258
"08031","BELLMAWR, NJ",,4342,34098,145621,241
"08032","GRENLOCH, NJ",,181,1453,6667,8
"08033","HADDONFIELD, NJ",,5325,46289,212795,608
"08034","CHERRY HILL, NJ",,16833,137938,595419,1007
"08035","HADDON HEIGHTS, NJ",,2134,16180,77039,274
"08036","HAINESPORT, NJ",,1816,17469,78081,173
"08037","HAMMONTON, NJ",,10719,90875,404368,743
"08038","HANCOCKS BRIDGE, NJ","G",0,0,0,10
"08039","HARRISONVILLE, NJ",,26,114,552,5
"08041","JOBSTOWN, NJ",,205,1380,7702,25
"08042","JULIUSTOWN, NJ",,22,98,417,10
"08043","VOORHEES, NJ",,16909,156278,706064,1158
"08045","LAWNSIDE, NJ",,2680,16406,68741,55
"08046","WILLINGBORO, NJ",,5292,42380,182711,286
"08048","LUMBERTON, NJ",,6201,23916,101334,126
"08049","MAGNOLIA, NJ",,664,5153,23089,95
"08050","MANAHAWKIN, NJ",,7115,47318,213121,624
"08051","MANTUA, NJ",,1678,11139,51143,144
"08052","MAPLE SHADE, NJ",,4939,39191,169850,404
"08053","MARLTON, NJ",,26908,262820,1076884,1522
"08054","MOUNT LAUREL, NJ",,33435,401438,1635605,1439
"08055","MEDFORD, NJ",,8599,57226,264443,880
"08056","MICKLETON, NJ",,941,9815,44709,83
"08057","MOORESTOWN, NJ",,25126,287174,1229687,1074
"08059","MOUNT EPHRAIM, NJ",,1334,8238,37023,117
"08060","MOUNT HOLLY, NJ",,13738,105656,463930,782
"08061","MOUNT ROYAL, NJ",,132,1019,4917,23
"08062","MULLICA HILL, NJ",,1731,9904,48660,217
"08063","NATIONAL PARK, NJ",,231,1269,5268,37
"08064","NEW LISBON, NJ","C",0,0,0,4
"08065","PALMYRA, NJ",,1503,13681,59009,136
"08066","PAULSBORO, NJ",,5847,96209,352375,193
"08067","PEDRICKTOWN, NJ",,423,4348,17861,37
"08068","PEMBERTON, NJ",,537,3073,12913,80
"08069","PENNS GROVE, NJ",,3023,20572,89267,228
"08070","PENNSVILLE, NJ",,2173,13959,57632,248
"08071","PITMAN, NJ",,2185,20554,83018,238
"08072","QUINTON, NJ",,56,249,1084,11
"08073","RANCOCAS, NJ",,634,8938,36563,27
"08074","RICHWOOD, NJ",,145,986,4857,16
"08075","RIVERSIDE, NJ",,8839,74066,314248,625
"08076","RIVERTON, NJ","A",0,0,0,2
"08077","RIVERTON, NJ",,7803,67873,292943,640
"08078","RUNNEMEDE, NJ",,2538,18641,81402,204
"08079","SALEM, NJ",,3513,30456,138642,200
"08080","SEWELL, NJ",,8333,60643,285748,793
"08081","SICKLERVILLE, NJ",,3888,24375,107399,508
"08083","SOMERDALE, NJ",,1439,7798,37030,181
"08084","STRATFORD, NJ",,2230,17604,79641,152
"08085","SWEDESBORO, NJ",,7111,64605,281080,303
"08086","THOROFARE, NJ",,5170,58374,262944,198
"08087","TUCKERTON, NJ",,2688,14335,64293,363
"08088","VINCENTOWN, NJ",,3707,28149,145730,509
"08089","WATERFORD WORKS, NJ",,363,3230,14831,69
"08090","WENONAH, NJ",,851,4831,22056,100
"08091","WEST BERLIN, NJ",,4716,36930,168870,374
"08092","WEST CREEK, NJ",,715,5602,28734,114
"08093","WESTVILLE, NJ",,3354,31398,131166,191
"08094","WILLIAMSTOWN, NJ",,6358,42089,184788,624
"08095","WINSLOW, NJ",,217,2454,9991,17
"08096","DEPTFORD, NJ",,18219,118837,527857,1102
"08097","WOODBURY HEIGHTS, NJ",,1941,12067,53756,114
"08098","WOODSTOWN, NJ",,1999,12523,64687,223
"08099","BELLMAWR, NJ",,125,1002,4151,11
"08101","CAMDEN, NJ",,626,5716,24899,21
"08102","CAMDEN, NJ",,3134,39779,151711,184
"08103","CAMDEN, NJ",,11523,157374,718756,298
"08104","CAMDEN, NJ",,3377,29388,131224,247
"08105","CAMDEN, NJ",,2623,20080,80940,250
"08106","AUDUBON, NJ",,2646,19119,87418,275
"08107","OAKLYN, NJ",,1142,7637,33603,210
"08108","COLLINGSWOOD, NJ",,4907,39800,169338,502
"08109","MERCHANTVILLE, NJ",,10423,86225,376000,587
"08110","PENNSAUKEN, NJ",,12233,119880,515769,566
"08201","ABSECON, NJ",,4709,29008,140108,378
"08202","AVALON, NJ",,753,5011,32070,155
"08203","BRIGANTINE, NJ",,1674,8884,44098,196
"08204","CAPE MAY, NJ",,4936,26322,146042,704
"08205","ABSECON, NJ",,2649,18032,79839,305
"08210","CAPE MAY COURT HOUSE, NJ",,6109,44680,205832,543
"08212","CAPE MAY POINT, NJ",,57,349,1783,9
"08213","COLOGNE, NJ",,621,3799,16582,30
"08214","DENNISVILLE, NJ",,93,518,2337,20
"08215","EGG HARBOR CITY, NJ",,2875,17516,79801,262
"08217","ELWOOD, NJ",,211,1047,4600,14
"08218","GOSHEN, NJ",,29,166,664,6
"08219","GREEN CREEK, NJ",,87,484,2445,18
"08220","LEEDS POINT, NJ",,56,177,1333,4
"08221","LINWOOD, NJ",,2250,24019,100725,324
"08223","MARMORA, NJ",,1730,15681,70160,198
"08224","NEW GRETNA, NJ",,1372,12283,53445,30
"08225","NORTHFIELD, NJ",,4203,33857,158319,494
"08226","OCEAN CITY, NJ",,3223,21919,113733,655
"08230","OCEAN VIEW, NJ",,1554,11396,58335,194
"08231","OCEANVILLE, NJ",,66,431,1710,8
"08232","PLEASANTVILLE, NJ",,13472,109878,469951,523
"08234","EGG HARBOR TOWNSHIP, NJ",,10311,88505,398069,765
"08240","POMONA, NJ",,2372,23444,110106,73
"08241","PORT REPUBLIC, NJ",,79,294,1573,20
"08242","RIO GRANDE, NJ",,1794,10047,43873,165
"08243","SEA ISLE CITY, NJ",,662,4240,25557,150
"08244","SOMERS POINT, NJ",,6136,48550,213129,384
"08245","SOUTH DENNIS, NJ",,37,231,1210,9
"08246","SOUTH SEAVILLE, NJ",,89,449,2309,17
"08247","STONE HARBOR, NJ",,601,3433,21725,136
"08248","STRATHMERE, NJ",,57,170,1913,8
"08250","TUCKAHOE, NJ",,143,1111,5266,19
"08251","VILLAS, NJ",,585,2836,13923,123
"08252","WHITESBORO, NJ",,22,79,312,5
"08260","WILDWOOD, NJ",,2987,16824,133357,879
"08270","WOODBINE, NJ",,839,5016,23437,140
"08302","BRIDGETON, NJ",,8113,54075,246639,719
"08310","BUENA, NJ",,838,7098,31645,48
"08311","CEDARVILLE, NJ",,462,2244,10806,22
"08312","CLAYTON, NJ",,838,6264,25868,85
"08313","DEERFIELD STREET, NJ",,45,231,1116,7
"08314","DELMONT, NJ",,77,752,3245,6
"08315","DIVIDING CREEK, NJ",,47,591,1791,4
"08316","DORCHESTER, NJ",,54,350,1594,12
"08317","DOROTHY, NJ",,166,1475,5465,31
"08318","ELMER, NJ",,2685,18985,90368,265
"08319","ESTELL MANOR, NJ",,122,593,2778,26
"08320","FAIRTON, NJ",,132,674,2772,11
"08321","FORTESCUE, NJ",,30,69,503,6
"08322","FRANKLINVILLE, NJ",,1291,7163,34846,191
"08323","GREENWICH, NJ",,33,96,716,13
"08324","HEISLERVILLE, NJ","B",0,0,0,5
"08326","LANDISVILLE, NJ",,510,5642,25270,44
"08327","LEESBURG, NJ",,70,596,2717,11
"08328","MALAGA, NJ",,416,2389,11708,41
"08329","MAURICETOWN, NJ",,94,682,3011,8
"08330","MAYS LANDING, NJ",,8845,51348,230474,588
"08332","MILLVILLE, NJ",,9531,69756,296476,609
"08340","MILMAY, NJ",,79,474,2233,24
"08341","MINOTOLA, NJ",,133,744,3484,25
"08342","MIZPAH, NJ",,20,71,320,5
"08343","MONROEVILLE, NJ",,681,5141,22935,91
"08344","NEWFIELD, NJ",,1073,8088,34654,127
"08345","NEWPORT, NJ",,63,840,2087,10
"08346","NEWTONVILLE, NJ",,39,141,588,9
"08347","NORMA, NJ",,234,1309,6012,11
"08348","PORT ELIZABETH, NJ",,111,787,3352,10
"08349","PORT NORRIS, NJ",,247,1055,5152,36
"08350","RICHLAND, NJ",,199,1866,7807,21
"08352","ROSENHAYN, NJ",,355,2331,10250,22
"08353","SHILOH, NJ",,88,543,2477,8
"08360","VINELAND, NJ",,25817,194815,865454,1439
"08361","VINELAND, NJ",,2214,13810,65955,257
"08362","VINELAND, NJ",,541,4429,18660,41
"08401","ATLANTIC CITY, NJ",,54305,403875,1716458,968
"08402","MARGATE CITY, NJ",,1487,9429,44072,221
"08403","LONGPORT, NJ",,109,724,4058,32
"08404","ATLANTIC CITY, NJ",,208,1799,8109,10
"08405","ATLANTIC CITY, NJ",,204,2511,10557,14
"08406","VENTNOR CITY, NJ",,1458,8631,40980,245
"08501","ALLENTOWN, NJ",,1154,12066,54656,163
"08502","BELLE MEAD, NJ",,2248,23079,97864,252
"08504","BLAWENBURG, NJ",,60,313,1776,9
"08505","BORDENTOWN, NJ",,5100,37862,166023,365
"08510","CLARKSBURG, NJ",,577,4710,22110,102
"08511","COOKSTOWN, NJ",,214,1323,6480,29
"08512","CRANBURY, NJ",,14211,172995,687564,503
"08514","CREAM RIDGE, NJ",,758,7498,34815,121
"08515","CROSSWICKS, NJ",,110,680,3255,27
"08518","FLORENCE, NJ",,1621,15597,68495,78
"08520","HIGHTSTOWN, NJ",,9886,93257,389293,680
"08525","HOPEWELL, NJ",,839,7415,36954,167
"08526","IMLAYSTOWN, NJ",,47,388,1796,7
"08527","JACKSON, NJ",,7998,44612,219988,888
"08528","KINGSTON, NJ",,463,4382,23479,48
"08530","LAMBERTVILLE, NJ",,2125,18980,88985,291
"08533","NEW EGYPT, NJ",,781,4375,20707,127
"08534","PENNINGTON, NJ",,10808,246099,748380,462
"08535","PERRINEVILLE, NJ",,291,1926,8592,59
"08536","PLAINSBORO, NJ",,12971,434124,1360607,389
"08540","PRINCETON, NJ",,40948,657376,2572929,2029
"08541","PRINCETON, NJ","H",0,0,0,6
"08542","PRINCETON, NJ",,7044,75253,308372,422
"08543","PRINCETON, NJ",,8121,235459,805392,76
"08544","PRINCETON, NJ","I",0,0,0,10
"08550","PRINCETON JUNCTION, NJ",,5738,82618,297947,471
"08551","RINGOES, NJ",,1376,10842,49854,150
"08553","ROCKY HILL, NJ",,407,3789,17554,53
"08554","ROEBLING, NJ",,227,1202,5938,49
"08555","ROOSEVELT, NJ",,63,410,1778,18
"08556","ROSEMONT, NJ",,57,329,1539,16
"08557","SERGEANTSVILLE, NJ",,81,400,1807,12
"08558","SKILLMAN, NJ",,4295,78867,316243,228
"08559","STOCKTON, NJ",,545,4405,21468,133
"08560","TITUSVILLE, NJ","I",0,0,0,68
"08561","WINDSOR, NJ",,794,8986,38443,61
"08562","WRIGHTSTOWN, NJ",,1004,7034,33475,142
"08601","TRENTON, NJ",,43,636,2355,6
"08602","TRENTON, NJ","A",0,0,0,2
"08604","TRENTON, NJ","B",0,0,0,2
"08605","TRENTON, NJ","A",0,0,0,4
"08606","TRENTON, NJ","A",0,0,0,1
"08607","TRENTON, NJ",,496,6123,23764,16
"08608","TRENTON, NJ",,2695,33535,141153,289
"08609","TRENTON, NJ",,1900,13185,61690,199
"08610","TRENTON, NJ",,4456,24557,112777,478
"08611","TRENTON, NJ",,5257,40946,172009,375
"08618","TRENTON, NJ",,8201,76461,329969,464
"08619","TRENTON, NJ",,12308,95803,432911,821
"08620","TRENTON, NJ",,1776,10477,47341,204
"08625","TRENTON, NJ",,231,2476,9210,19
"08628","TRENTON, NJ",,8391,84895,361605,405
"08629","TRENTON, NJ",,1693,15134,61350,95
"08638","TRENTON, NJ",,8615,77128,325365,610
"08640","TRENTON, NJ",,727,4453,16886,24
"08641","TRENTON, NJ",,160,1144,4761,26
"08645","TRENTON, NJ","A",0,0,0,1
"08646","TRENTON, NJ",,27,115,512,5
"08648","TRENTON, NJ",,21235,204606,885788,1177
"08650","TRENTON, NJ",,616,6574,28789,28
"08666","TRENTON, NJ","A",0,0,0,1
"08690","TRENTON, NJ",,8377,66835,285471,465
"08691","TRENTON, NJ",,8112,75559,308026,399
"08701","LAKEWOOD, NJ",,27556,215566,963660,1757
"08720","ALLENWOOD, NJ",,455,4068,19213,39
"08721","BAYVILLE, NJ",,2911,16726,80023,392
"08722","BEACHWOOD, NJ",,689,4423,21053,138
"08723","BRICK, NJ",,11242,69126,296223,950
"08724","BRICK, NJ",,5767,40758,188240,762
"08730","BRIELLE, NJ",,1117,7986,40887,180
"08731","FORKED RIVER, NJ",,3566,37576,142781,417
"08732","ISLAND HEIGHTS, NJ",,228,1653,8438,42
"08733","LAKEHURST, NJ",,1602,10759,47492,120
"08734","LANOKA HARBOR, NJ",,1305,6414,28761,153
"08735","LAVALLETTE, NJ",,590,3874,19426,117
"08736","MANASQUAN, NJ",,6694,51661,242054,632
"08738","MANTOLOKING, NJ",,47,416,2527,20
"08739","NORMANDY BEACH, NJ",,102,449,2386,31
"08740","OCEAN GATE, NJ",,64,240,1260,12
"08741","PINE BEACH, NJ",,225,1103,5693,41
"08742","POINT PLEASANT BEACH, NJ",,6701,41607,208943,908
"08750","SEA GIRT, NJ",,1948,16135,75712,224
"08751","SEASIDE HEIGHTS, NJ",,714,3829,25935,173
"08752","SEASIDE PARK, NJ",,397,2458,13073,84
"08753","TOMS RIVER, NJ",,22782,158955,703774,2021
"08754","TOMS RIVER, NJ",,1548,10770,46645,58
"08755","TOMS RIVER, NJ",,8071,70242,330694,749
"08756","TOMS RIVER, NJ","A",0,0,0,2
"08757","TOMS RIVER, NJ",,1639,9853,43489,211
"08758","WARETOWN, NJ",,512,2297,11344,108
"08759","MANCHESTER TOWNSHIP, NJ",,2682,19446,88088,260
"08801","ANNANDALE, NJ",,2210,35241,140216,176
"08802","ASBURY, NJ",,699,6733,27415,113
"08803","BAPTISTOWN, NJ",,40,256,998,12
"08804","BLOOMSBURY, NJ",,855,10340,40374,83
"08805","BOUND BROOK, NJ",,4004,36440,151604,345
"08807","BRIDGEWATER, NJ",,37035,651235,2310507,1254
"08808","BROADWAY, NJ",,154,1148,4185,11
"08809","CLINTON, NJ",,5069,58975,294634,352
"08810","DAYTON, NJ",,9861,129448,509587,304
"08812","DUNELLEN, NJ",,4456,35132,160148,508
"08816","EAST BRUNSWICK, NJ",,23510,259563,1036302,1753
"08817","EDISON, NJ",,27278,297766,1197649,1431
"08818","EDISON, NJ",,8723,59560,256983,141
"08820","EDISON, NJ",,14185,133945,582193,1094
"08821","FLAGTOWN, NJ",,182,1559,7674,14
"08822","FLEMINGTON, NJ",,13494,110372,493116,1142
"08823","FRANKLIN PARK, NJ",,1240,6235,27363,151
"08824","KENDALL PARK, NJ",,1259,10044,44681,236
"08825","FRENCHTOWN, NJ",,882,7673,33585,137
"08826","GLEN GARDNER, NJ",,1095,10641,43712,105
"08827","HAMPTON, NJ",,1023,7468,34711,132
"08828","HELMETTA, NJ",,94,441,2362,24
"08829","HIGH BRIDGE, NJ",,745,6530,37790,63
"08830","ISELIN, NJ",,14875,241928,890990,758
"08831","MONROE TOWNSHIP, NJ",,9730,88893,403538,731
"08832","KEASBEY, NJ",,2338,17602,71814,69
"08833","LEBANON, NJ",,3478,48992,196203,349
"08835","MANVILLE, NJ",,1890,12110,52954,199
"08836","MARTINSVILLE, NJ",,1115,9911,48195,161
"08837","EDISON, NJ",,33247,351108,1388272,1086
"08840","METUCHEN, NJ",,5918,52569,257859,650
"08844","HILLSBOROUGH, NJ",,6869,55534,256238,798
"08846","MIDDLESEX, NJ",,5489,47628,216778,512
"08848","MILFORD, NJ",,916,6730,31795,177
"08850","MILLTOWN, NJ",,2831,11861,52587,234
"08852","MONMOUTH JUNCTION, NJ",,7618,110017,436450,462
"08853","NESHANIC STATION, NJ",,1515,16754,68342,114
"08854","PISCATAWAY, NJ",,32331,489929,1890861,1154
"08855","PISCATAWAY, NJ",,3004,63344,234487,37
"08857","OLD BRIDGE, NJ",,10030,73968,332002,870
"08858","OLDWICK, NJ",,863,11148,45292,53
"08859","PARLIN, NJ",,3114,25136,117396,402
"08861","PERTH AMBOY, NJ",,10077,84955,356644,874
"08862","PERTH AMBOY, NJ",,728,7775,33966,27
"08863","FORDS, NJ",,1689,15123,67686,230
"08865","PHILLIPSBURG, NJ",,11030,85289,377819,791
"08867","PITTSTOWN, NJ",,861,9179,40248,136
"08868","QUAKERTOWN, NJ",,108,534,2431,11
"08869","RARITAN, NJ",,6298,66212,257812,293
"08870","READINGTON, NJ",,125,960,4275,13
"08871","SAYREVILLE, NJ","A",0,0,0,3
"08872","SAYREVILLE, NJ",,3471,33229,149362,335
"08873","SOMERSET, NJ",,27470,378476,1591408,1322
"08875","SOMERSET, NJ",,2512,28415,109328,46
"08876","SOMERVILLE, NJ",,25099,426699,1568782,1197
"08877","SOUTH RIVER, NJ","B",0,0,0,2
"08878","SOUTH AMBOY, NJ",,248,2913,11528,12
"08879","SOUTH AMBOY, NJ",,4503,43251,163190,416
"08880","SOUTH BOUND BROOK, NJ",,299,2993,14930,55
"08882","SOUTH RIVER, NJ",,3094,26987,131528,394
"08884","SPOTSWOOD, NJ",,1830,16039,69415,166
"08885","STANTON, NJ",,25,132,566,7
"08886","STEWARTSVILLE, NJ",,644,4062,18161,108
"08887","THREE BRIDGES, NJ",,138,1264,4983,24
"08888","WHITEHOUSE, NJ",,1303,12825,57103,70
"08889","WHITEHOUSE STATION, NJ",,5516,137656,423307,267
"08890","ZAREPHATH, NJ","C",0,0,0,1
"08899","EDISON, NJ","A",0,0,0,1
"08901","NEW BRUNSWICK, NJ",,25862,340321,1444510,1048
"08902","NORTH BRUNSWICK, NJ",,19259,203385,787447,1068
"08903","NEW BRUNSWICK, NJ",,2176,42542,177922,57
"08904","HIGHLAND PARK, NJ",,2658,19256,88215,342
"08905","NEW BRUNSWICK, NJ","G",0,0,0,6
"08906","NEW BRUNSWICK, NJ",,9,81,363,5
"08933","NEW BRUNSWICK, NJ","C",0,0,0,3
"10001","NEW YORK, NY",,124254,1407962,6126496,7312
"10002","NEW YORK, NY",,18651,97745,420611,2682
"10003","NEW YORK, NY",,66952,857666,3564746,3867
"10004","NEW YORK, NY",,48682,3075162,7170041,1260
"10005","NEW YORK, NY",,39839,2709398,6303768,1214
"10006","NEW YORK, NY",,18224,536637,1902157,870
"10007","NEW YORK, NY",,21597,380592,1425874,1311
"10008","NEW YORK, NY",,181,1427,7626,16
"10009","NEW YORK, NY",,7157,50953,219352,1029
"10010","NEW YORK, NY",,78015,2940460,7321830,3060
"10011","NEW YORK, NY",,58269,651086,2936393,3784
"10012","NEW YORK, NY",,49091,511452,2235392,2963
"10013","NEW YORK, NY",,69346,2737767,5637799,4948
"10014","NEW YORK, NY",,29331,509301,1905384,2271
"10015","NEW YORK, NY",,184,13847,27550,8
"10016","NEW YORK, NY",,113271,1658833,7060003,6116
"10017","NEW YORK, NY",,140927,5404503,16565566,5346
"10018","NEW YORK, NY",,101961,1623895,6155747,6344
"10019","NEW YORK, NY",,139607,5981882,15852018,5058
"10020","NEW YORK, NY",,36344,1766194,4776967,750
"10021","NEW YORK, NY",,84058,1249557,5075128,5670
"10022","NEW YORK, NY",,144376,4958086,16397504,6668
"10023","NEW YORK, NY",,41656,458060,1921746,2291
"10024","NEW YORK, NY",,22450,164830,735477,2009
"10025","NEW YORK, NY",,19559,169704,728540,1907
"10026","NEW YORK, NY",,1749,9262,41987,293
"10027","NEW YORK, NY",,37321,376263,1579321,877
"10028","NEW YORK, NY",,21034,204812,915392,2021
"10029","NEW YORK, NY",,24185,298693,1288900,813
"10030","NEW YORK, NY",,1878,9743,42175,226
"10031","NEW YORK, NY",,3653,21966,88981,608
"10032","NEW YORK, NY",,14274,185344,821033,718
"10033","NEW YORK, NY",,6351,41435,179170,939
"10034","NEW YORK, NY",,3214,22140,88256,536
"10035","NEW YORK, NY",,10049,79779,338795,491
"10036","NEW YORK, NY",,148290,4789170,12788794,6282
"10037","NEW YORK, NY",,3732,39421,157949,157
"10038","NEW YORK, NY",,42732,670225,2628353,2095
"10039","NEW YORK, NY",,966,5344,23133,144
"10040","NEW YORK, NY",,4149,27730,116620,535
"10041","NEW YORK, NY",,7296,335745,879703,40
"10043","NEW YORK, NY","H",0,0,0,37
"10044","NEW YORK, NY",,1958,23595,95748,67
"10045","NEW YORK, NY","G",0,0,0,2
"10046","NEW YORK, NY","A",0,0,0,1
"10047","NEW YORK, NY","A",0,0,0,1
"10048","NEW YORK, NY",,1282,70018,257169,69
"10055","NEW YORK, NY",,2570,210908,538130,45
"10069","NEW YORK, NY",,288,3761,18444,43
"10072","NEW YORK, NY","B",0,0,0,3
"10079","NEW YORK, NY","B",0,0,0,1
"10080","NEW YORK, NY","I",0,0,0,34
"10081","NEW YORK, NY","H",0,0,0,20
"10082","NEW YORK, NY","A",0,0,0,1
"10087","NEW YORK, NY","B",0,0,0,1
"10090","NEW YORK, NY","A",0,0,0,1
"10094","NEW YORK, NY","A",0,0,0,1
"10096","NEW YORK, NY","A",0,0,0,1
"10098","NEW YORK, NY","A",0,0,0,2
"10101","NEW YORK, NY","B",0,0,0,5
"10102","NEW YORK, NY","E",0,0,0,4
"10103","NEW YORK, NY",,5628,296595,694573,120
"10104","NEW YORK, NY",,5084,212766,631337,40
"10105","NEW YORK, NY",,5570,360893,1427655,58
"10106","NEW YORK, NY",,4290,113418,345191,106
"10107","NEW YORK, NY",,1378,24056,152461,213
"10108","NEW YORK, NY","A",0,0,0,2
"10110","NEW YORK, NY",,2865,42201,189962,197
"10111","NEW YORK, NY",,3011,101842,444002,181
"10112","NEW YORK, NY",,6212,179065,664557,112
"10113","NEW YORK, NY",,39,304,1548,6
"10115","NEW YORK, NY",,1827,17791,74718,58
"10116","NEW YORK, NY",,49,762,3197,13
"10117","NEW YORK, NY",,59,970,3741,4
"10118","NEW YORK, NY",,6962,97658,384509,618
"10119","NEW YORK, NY",,6297,151524,589688,272
"10120","NEW YORK, NY",,1022,14987,98217,67
"10121","NEW YORK, NY",,6431,166750,637924,87
"10122","NEW YORK, NY",,1634,41457,176257,201
"10123","NEW YORK, NY",,1400,18245,82809,254
"10124","NEW YORK, NY","A",0,0,0,1
"10126","NEW YORK, NY","B",0,0,0,4
"10128","NEW YORK, NY",,13908,126993,534553,1719
